time,text,Sentiment
03:25:53,"RT @MajorCrimesSMC: So much drama is ahead. Don't miss any of it!
#MajorCrimes
TWO NEW EPISODES
9pm ET AND 10pm ET
TONIGHT - Tuesday, Decem…",0
03:25:57,Poor Andy 😞 I have never really seen a show focus on the people on the peripheral of a characters journey. It’s alw… https://t.co/U534ZB8FIn,0
03:25:58,"RT @MajorCrimesSMC: We have a simple Christmas Wish.
#SaveMajorCrimes
Save #Shandy
The #MajorCrimes team still has so much story to tell!
@…",0
03:26:01,OMG! That's all I'm gonna say! This is such a trigger episode #MajorCrimes @MaryMcDonnell10 @RealTonyDenison,0
03:26:14,We are officially going silent starting NOW. See you all in 35 mins! 👋 #MajorCrimes,0
03:26:16,"RT @KatheMazur: Hey #MajorCrimes fans! Remember the West Coast watched later, so we have been asked, as a special last favor, that no one t…",0
03:26:28,#MajorCrimes @RealTonyDenison @MaryMcDonnell10 https://t.co/JrQReUQ6gz,0
03:26:38,@RealTonyDenison I am speechless #MajorCrimes,1
03:26:40,"RT @MajorCrimesSMC: Only 6 hours until the 100th Episode of #MajorCrimes!!!  
Watch LIVE! 9pm ET on TNT TONIGHT - Tuesday, Dec 19th
Followe…",1
03:27:11,About #MajorCrimes: (translating = Hi I lost the interest) https://t.co/Cwz02ibg3i,0
03:27:18,"RT @MajorCrimesSMC: Just 8 hours til the 100th Episode of #MajorCrimes TONIGHT!!!! 
Tuesday, December 19th
9pm ET on TNT
Followed by a 2nd…",0
03:27:21,💔😭😭😭 #Shandy scene. #MajorCrimes,1
03:27:24,"So, I don’t think I’m going to be wrapping any gifts tonight! #MajorCrimes is doing me in! 😢😢",0
03:27:37,"RT @elaine03162002: Tony's GQ Daily, its sexy Flynn Tuesday, we have a very sexy Tony today😏. Don't forget to watch  #MajorCrimes ""Conspira…",0
03:27:38,"My grandma to me 

Gma- ""can I talk to you while watching #MajorCrimes?""
Me- that's a negative mom!!!! 
Gma- come o… https://t.co/z1IOKcXwKD",0
03:27:42,RT @SuperHera: Poor Andy 😞 I have never really seen a show focus on the people on the peripheral of a characters journey. It’s always gloss…,0
03:27:43,"RT @MajorCrimesSMC: Are you ready for tonight? TWO NEW EPISODES
#MajorCrimes
Tuesday, December 19th
9pm ET &amp; 10pm ET on TNT
Don't miss a se…",0
03:27:51,"RT @ZaraTalks: I bow down to @MaryMcDonnell10 and her performance tonight. Like I’ve said a zillion times, she is a CLASS ACT ❤️ https://t.…",0
03:27:56,This episode has me in all kinds of feels #MajorCrimes,0
03:28:14,RT @MajorCrimesHQ: We are NOT prepared for this! 😭❤️😭❤️😭❤️ #MajorCrimes,1
03:28:26,"Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting,… https://t.co/09ewszuCl3",1
03:28:29,#majorcrimes https://t.co/9fQeyGJZYn via @GIPHY https://t.co/IQ2uzCqCzQ,0
03:28:31,RT @MajorCrimesTNT: Her team is worried about her. We're all worried about her. Tune in tonight for the 100th episode of #MajorCrimes. http…,0
03:28:31,This hurts so much. #MajorCrimes #DarthForever ❤️💔,0
03:29:03,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
03:29:06,RT @danielditomasso: Tacos? My treat? @jessicameraz #MajorCrimes #wami,1
03:29:31,"RT @ilonarcari: This is the most emotional scene I ever seen! Sharon and Provenza! Two talented actors, two wonderful characters! Gosh #Maj…",1
03:29:49,I've been thinking whoever in the law enforcement community croaks is gonna be a match. But idk if she's gonna do t… https://t.co/vAIYyL0q44,0
03:29:50,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Oh the guilt of a good person...I get it.,1
03:29:52,I can’t even right now....#Shandy #MajorCrimes https://t.co/HYOFJ1FmS0,0
03:29:53,I don’t think my heart can take anymore. So emotional 😭😭😭#majorcrimes @MajorCrimesTNT @MaryMcDonnell10 @RealTonyDenison,0
03:30:23,Sharon conversation with her priest getting so emotional touching deep. 😱💔😭😭😭  #MajorCrimes,0
03:30:24,Welp #majorcrimes,1
03:30:33,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:30:46,"RT @Jenlynn219: “His mother could have better prepared him for the biggest trial of his life…”  Oh god, Sharon. #MajorCrimes #DarthForever",1
03:30:57,"RT @Juliamaxwell35: If Sharon dies, I won't watch #MajorCrimes anymore, for her dying is a slap in the face to @MaryMcDonnell10. After 9 se…",0
03:30:59,So wait is she saying she isn’t going to do either?! #MajorCrimes,0
03:31:00,Just got a morbid thought about what could happen #MajorCrimes #nospoilers,0
03:31:00,Even the priest having a teary 👀 talking to Sharon. 💔😭#MajorCrimes,0
03:31:03,"@MajorCrimesTNT #MajorCrimes @MajorCrimesTV  Last rights,,,WOW",0
03:31:07,RT @MajorCrimesHQ: We are NOT prepared for this! 😭❤️😭❤️😭❤️ #MajorCrimes,1
03:31:13,"RT @AShippersLife: 💜 The look on Andy’s face when he tells Provenza he’s following Sharon’s wishes and then walks away!! 💔😢💔😢💔

“Anyone els…",1
03:31:15,#MajorCrimes And the tears keep on coming. Last rites...,0
03:31:16,RT @mindthebat: Major kudos to @RealTonyDenison and @MaryMcDonnell10 for that heartbreaking and emotional scene in the condo 💔 #MajorCrimes,0
03:31:20,@LuvTLC prepare yourself.... #MajorCrimes is killing me tonight!,0
03:31:25,RT @OlidaArnoe: Knew I got the bulk pack of tissues for a reason!  @RealTonyDenison @MaryMcDonnell10     #MajorCrimes,0
03:31:26,"#MajorCrimes hashtag trending, honestly thought it was related to #GOPTaxScam https://t.co/6ZrUHhr8Ne",0
03:31:27,"And that's why organ transplantation needs to be replaced with REGENERATIVE MEDICINE!
https://t.co/PszGevjb71
#majorcrimes #organtransplants",0
03:31:30,RT @MajorCrimesHQ: We are officially going silent starting NOW. See you all in 35 mins! 👋 #MajorCrimes,0
03:31:35,"RT @Jenlynn219: “I would do it all over again, and again… just for one more moment…”  OH MY FREAKING GOD WHAT DID YOU DO!!!!  #MajorCrimes…",1
03:31:40,"RT @smama_bear: Want this newbie to enjoy holidays with our #MajorCrimesFamily !!
#SaveMajorCrimes @WarnerBrosEnt @warnerbrostv @CBSTweet @…",0
03:31:45,#MajorCrimes Sharon! 😢😭😭😭,1
03:31:46,Sharon is getting the last rites. Oh this isn’t good. 💔 #MajorCrimes #DarthForever https://t.co/Zrx1erGYMn,0
03:31:47,This so depressing #MajorCrimes,0
03:31:53,WHY WHY WHYYYYYYY. #MajorCrimes https://t.co/SEIs3OHD1N,0
03:32:00,"This is where @Duppyd breaks us, as only he can. Her terms. Her rules. Her way. Always. It hurts, but it’s so beautiful, Duppy. #MajorCrimes",0
03:32:06,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:32:07,RT @MaryFreakingMcD: Beyond stunning performance #TopNotch @MaryMcDonnell10 #SharonRaydor #MajorCrimes https://t.co/YLYsY2QQW8,1
03:32:11,This final season of #MajorCrimes is really depressing,0
03:32:18,"""I must plan for the worst"". It is official, I am crying 💔 #MajorCrimes",0
03:32:23,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV OMG Buzz said Gosh Darnet....LOL,0
03:32:24,I don’t even care about the case. This episode hurts so bad. #MajorCrimes,0
03:32:25,"RT @MajorCrimesHQ: We are feeling helpless with you, Andy. 😭 @RealTonyDenison #MajorCrimes",0
03:32:27,@MaryMcDonnell10 you are slaying tonight in these two episodes!!!! #majorcrimes,0
03:32:40,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
03:32:49,Dear @MaryMcDonnell10 thank you. You are remarkable. Truly. This scene with the priest. All your talent in few beats. #MajorCrimes,1
03:33:05,"We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/esYLNDlAnc",0
03:33:06,"#MajorCrimes ""No spoilers please."" @KearranGiovanni",0
03:33:13,"RT @MajorCrimesHQ: Obviously, Chief Mason is not handling this ""chaos"" well. @_LeonardRoberts #MajorCrimes",0
03:33:17,here comes sharon to quit her job so she can die quietly #majorcrimes,0
03:33:34,RT @pineapplecakes: here comes sharon to quit her job so she can die quietly #majorcrimes,0
03:33:34,I'm so scared about Sharon cardiomyopathy because she confessed and bless by the priest.  #MajorCrimes,1
03:33:39,RT @mindthebat: I don’t even care about the case. This episode hurts so bad. #MajorCrimes,0
03:33:39,"@MaryMcDonnell10 @RealTonyDenison You two are slowly killing me tonight... Your acting is brillant, moving and hear… https://t.co/qKCfiIcxJY",0
03:33:46,Watching Major Crimes https://t.co/QyowIDydHQ @tntdrama @MajorCrimesTNT #MajorCrimes #nowwatching #telfie (via… https://t.co/ng4nvAi902,0
03:33:50,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/FA3pScC76N! #telfie  (via @telfieapp)
https://t.co/vSzI4shcHK",0
03:33:50,amy!! and sharon hugs!!! hold my calls #majorcrimes,1
03:33:50,I need someone to spoiler me by inbox #MajorCrimes after bsg i dont handle surprises!!! #iminAustralia,0
03:33:50,Noooo sharon please resist #MajorCrimes 😢😢😢,1
03:34:08,"My heart just got ripped out of my chest, and I don’t think I’ve got any more tears left, and yet, here they come. #MajorCrimes",0
03:34:09,Mason asked Sharon if anything else she wants to tell him. #MajorCrimes,0
03:34:28,#MajorCrimes 🔥,1
03:34:42,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:34:53,#MajorCrimes is TRENDING!!👏👏👏,1
03:35:11,"Congrats, #MajorCrimes, you just made me say, ""What the fuck"" to MY MOTHER.",1
03:35:19,"RT @sarking: Congrats, #MajorCrimes, you just made me say, ""What the fuck"" to MY MOTHER.",1
03:35:19,RT @danielditomasso: 100th episode tonight!  A huge congrats to the #MajorCrimes family and an immense thank you to the fans.  Back to back…,1
03:35:22,Finally! Sharon asked for leave of absence at her work and Provenza will lead the team.  #MajorCrimes,1
03:35:31,This!!! https://t.co/OTqlHUQnp9,0
03:36:03,"“I am in charge, until the end of watch today…”   Stooooooooop. #MajorCrimes #DarthForever",1
03:36:02,Provenza you're still here to Sharon. #MajorCrimes,0
03:36:11,"@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Wow, she is sugarcoating....",1
03:36:22,andrea and amy tag team back again? sweet baby jesus #majorcrimes,1
03:36:24,RT @Eyes4Jan: This episode has me in all kinds of feels #MajorCrimes,0
03:36:41,"I pray to God,she tells Andy about her receiving her Last Rites. #MajorCrimes",0
03:36:46,I love how concerned everyone is about Sharon.  They all care and love her so much. #MajorCrimes,1
03:36:59,This episode is breaking my heart 💜❤️ #MajorCrimes,0
03:37:09,"Just sit your ass down and rest, dammit! #MajorCrimes https://t.co/ce7oy1oqmf",0
03:37:32,The son or the wife...I'm leaving towards the son.  #MajorCrimes  @MajorCrimesTNT,1
03:37:34,💜 #Shandy Shippers! We just watched what so many of us have been asking for for years! Such an intimate scene betwe… https://t.co/xaSMbqIyXk,0
03:37:37,"""Nobody worries"" woman, you played it down from the beginning, how we can believe it?! #MajorCrimes",1
03:37:53,"“@Jenlynn219: We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/jyOxPNI3ID”I hear you all🙏🏻",0
03:37:57,I knew it was son! #MajorCrimes,1
03:38:16,"Tao whisper to Sharon if they should be worried? Julio asked Sharon if they can talk. Wes, Paige, Amy, Buz and ever… https://t.co/3lzqa84ZzK",0
03:38:18,RT @AShippersLife: 💜 #Shandy Shippers! We just watched what so many of us have been asking for for years! Such an intimate scene between th…,0
03:38:18,I knew it. I KNEW it was the son.  That twerp. @MajorCrimesTNT #MajorCrimes,1
03:38:44,"No, no, no, no, no, no! #MajorCrimes",0
03:38:44,@MaryMcDonnell10 I you are killing it - #MajorCrimes,0
03:38:46,"My bitches are so fucking far away, and I can’t deal with it tonigh! @Jenlynn219 @mindthebat #MajorCrimes",0
03:38:46,Dr. Landon son is the rapist and killer. #MajorCrimes,1
03:38:59,Is she about to put together a video will or something?  WTH!  #MajorCrimes  @MajorCrimesTNT,0
03:39:06,“I’m almost done.”  Stooooooooop! #MajorCrimes #DarthForever ❤️💔,1
03:39:08,Andy hugging Sharon. 💜  #MajorCrimes,1
03:39:12,Provenza's love is killing me!! #majorcrimes,1
03:39:12,@MajorCrimesTNT Is Sharon filming her ....goodbye???????  #MajorCrimes #TeamSharon #RaydorRules,1
03:39:18,RT @adayinhercloset: I love how concerned everyone is about Sharon.  They all care and love her so much. #MajorCrimes,1
03:39:20,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:39:26,"RT @MaryMcDonnell10: “@Jenlynn219: We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/jyOxPNI3I…",0
03:39:28,My mother is screaming about the stupidity of this. #majorcrimes,1
03:39:28,"RT @MaryMcDonnell10: “@Jenlynn219: We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/jyOxPNI3I…",0
03:39:32,"RT @angiedam2: Happy 100th episode, #MajorCrimes!! Thanks to everyone, cast and crew. What a ride it has been! 🙏🏼😘",1
03:39:32,RT @nblackburn01: A #shoutout of #thanks to @warnerbrostv for acknowledging the awesome accomplishment of #MajorCrimes. God knows they nor…,1
03:39:33,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:39:34,RT @Jenlynn219: “I’m almost done.”  Stooooooooop! #MajorCrimes #DarthForever ❤️💔,1
03:39:38,"RT @MaryMcDonnell10: “@Jenlynn219: We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/jyOxPNI3I…",0
03:39:39,"RT @Jenlynn219: “I am in charge, until the end of watch today…”   Stooooooooop. #MajorCrimes #DarthForever",1
03:39:45,"RT @ShandyShippers: Shippers, get ready for Always more emotional scenes. Never would we have thought to see Provie cry,worried4 Sharon. ht…",0
03:39:45,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
03:39:47,Sharon looks like saying goodbye to Andy. 😱💔😭😭😭 #MajorCrimes,0
03:39:53,oh no why does this sound like a final goodbye #MajorCrimes https://t.co/cO7RrBwOEf,0
03:40:01,"RT @MajorCrimesSMC: 7 hours til the 100th Episode of #MajorCrimes TONIGHT!!!! 
Tuesday, December 19th
9pm ET on TNT
Followed by a 2nd all n…",0
03:40:07,RT @MariebDK: Oh my God ❤️❤️❤️ This scene... yet again so many emotions and Provenza the dear man ❤️❤️❤️ I can feel that tissues are requir…,0
03:40:08,RT @MajorCrimesTNT: Her team is worried about her. We're all worried about her. Tune in tonight for the 100th episode of #MajorCrimes. http…,0
03:40:10,from the bottom of my heart..... I hate this show #majorcrimes,0
03:40:11,RT @AShippersLife: 💜 #Shandy Shippers! We just watched what so many of us have been asking for for years! Such an intimate scene between th…,0
03:40:16,She's filming her goodbye and I'll film mine before I throw my phone (and myself) out the window. #MajorCrimes,1
03:40:26,"RT @MajorCrimesSMC: 100th Episode TONIGHT!!!! 9pm ET on TNT
Followed by a 2nd all new episode at 10pm ET
Show your #MajorCrimes pride with…",0
03:40:32,"RT @MaryMcDonnell10: “@Jenlynn219: We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/jyOxPNI3I…",0
03:40:37,I’m getting a very uneasy feeling about how they are going to wrap up #MajorCrimes,0
03:40:48,RT @mindthebat: I don’t even care about the case. This episode hurts so bad. #MajorCrimes,0
03:40:50,"Look now, if something happens to Sharon, I'm gonna be in tears @MaryMcDorg #MajorCrimes",0
03:40:52,@RealTonyDenison @MaryMcDonnell10 I'm crying....I have been almost the entire time....and why do I feel like I'm no… https://t.co/jKBcJFw6ks,0
03:40:54,My cat being supportive while I am sobbing... I knew I should have taken a dog #MajorCrimes https://t.co/N1EymyTkb0,0
03:40:56,"RT @MajorCrimesSMC: Twitter Party Extravaganza to #SaveMajorCrimes!!!
Promote tonight's Episodes!!!
Spread the word everywhere!!
TWO New Ep…",1
03:40:56,"RT @Juliamaxwell35: If Sharon dies, I won't watch #MajorCrimes anymore, for her dying is a slap in the face to @MaryMcDonnell10. After 9 se…",0
03:41:01,RT @mindthebat: I don’t even care about the case. This episode hurts so bad. #MajorCrimes,0
03:41:06,The son!!!  #MajorCrimes https://t.co/vQCVuFNKcm,0
03:41:07,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:41:23,"pisa menos, sharon #MajorCrimes",0
03:41:25,I can’t. #MajorCrimes,1
03:41:26,RT @liu_t60: Tonight we celebrating the 💯 episode  #MajorCrimes Conspiracy Theory Part3 9/8C &amp; Part4 10/9C on TNT watch LIVE! Tweet LIVE! P…,1
03:41:31,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:41:41,RT @sorryontherocks: She's filming her goodbye and I'll film mine before I throw my phone (and myself) out the window. #MajorCrimes,1
03:41:47,Same. They really didn’t need to end the series like this. 😭 https://t.co/QvqrHubKBA,0
03:41:48,RT @RiCrane9418: Finally! Sharon asked for leave of absence at her work and Provenza will lead the team.  #MajorCrimes,1
03:42:01,"My mother is currently asking me to wear her jewelry when she dies, so thanks #MajorCrimes",0
03:42:11,"RT @MajorCrimesHQ: We are feeling helpless with you, Andy. 😭 @RealTonyDenison #MajorCrimes",0
03:42:13,"I don't like the way she said ""I'm almost done."" , but she's devout, so I have no idea what's coming  #MajorCrimes",0
03:42:18,RT @Coffey2Suga: The son!!!  #MajorCrimes https://t.co/vQCVuFNKcm,0
03:42:21,RT @OlidaArnoe: Knew I got the bulk pack of tissues for a reason!  @RealTonyDenison @MaryMcDonnell10     #MajorCrimes,0
03:42:37,okay i'm going back to work i really fucking hope when i come back to my phone in a couple hours #majorcrimes isn't dead to me 👋,0
03:42:48,. @MaryMcDonnell10 and @RealTonyDenison are breaking my heart in this episode. I cant stop the emotions #MajorCrimes #Shandy #DarthForever,0
03:42:50,"RT @TVTango: 🌟Watch tonight @tntdrama 9-11pm🎉 100th Episode #MajorCrimes ""Conspiracy Theory"" Parts 3 &amp; 4 w/ @MaryMcDonnell10 @RealTonyDenis…",0
03:42:52,"RT @MaryMcDorg: Today, watch the 2-hours episodes of #MajorCrimes, hitting its 100th episode.
First episode is directed by @staceykblack an…",1
03:43:10,Sharon had no choice except to admit to the Chief of #MajorCrimes &amp; she's not indestructible that we all love and a… https://t.co/5dGByCHHd4,0
03:43:19,Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before our… https://t.co/1rPxHKFWex,0
03:43:40,RT @nblackburn01: Lookin' for a way to show your #majorcrimes pride? Let's tweet the heck out of this Plaster it all over our social media…,1
03:43:47,No no no no no no no !!! #majorcrimes @MaryMcDonnell10 @RealTonyDenison my heart,0
03:43:49,"RT @ReneeNWhitfield: Chief Mason just got schooled by Raydor, love it!!
@MaryMcDonnell10
#MajorCrimes #DarthRaydor https://t.co/KKyuxBuJ1u",1
03:44:02,RT @lil_shante: Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before ourselves a…,0
03:44:02,I am not emotionally stable enough for whatever they are doing to me here on #majorcrimes tonight. 17 minutes left...,0
03:44:03,Goddamn this is this final goodbye isn’t it #MajorCrimes,0
03:44:10,To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1
03:44:21,"RT @MajorCrimesTNT: Tune in tomorrow for a special night of two new back-to-back episodes, starting with the 100th episode of #MajorCrimes!…",0
03:44:26,No. I cannot handle this. Please stop. #MajorCrimes,0
03:44:28,RT @JonathanDelArco: To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes…,1
03:44:29,This episode is not going the way I thought.  Don’t do this ... please.  #teamShandy #majorcrimes,1
03:44:41,I feel sick to my stomach! 😢#MajorCrimes @MaryMcDonnell10 @RealTonyDenison,0
03:44:43,#MajorCrimes why do I feel like we're being set up for captain Raiders death ???,0
03:44:49,"#MajorCrimes It's a GOOD thing to prepare the way Sharon is. Everyone should, especially when they are healthy. Be prepared.",1
03:44:50,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
03:45:00,RT @JonathanDelArco: To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes…,1
03:45:02,"@JonathanDelArco The last 15 minutes, I'm mum. #MajorCrimes",0
03:45:04,No no no no no…. Not a Rusty scene. I can’t. I just can’t. Oh god….     stoooooooop! #DarthForever #MajorCrimes,0
03:45:09,“I came in looking for my mom and there you were” - Rusty #MajorCrimes Oh it hurts so bad.  @MaryMcDonnell10 @grahamPmartin 💔,0
03:45:11,@preopticarea @MaryMcDonnell10 @RealTonyDenison This episode is horrible. I wanted Sharon to have a happy life so b… https://t.co/O0HgiZ3RXw,0
03:45:17,When Provenza is worried it's never good. #MajorCrimes,0
03:45:20,RT @JonathanDelArco: To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes…,1
03:45:25,Aww Rusty! #MajorCrimes,1
03:45:42,talk about bRENDA #majorcrimes,0
03:45:45,RT @JonathanDelArco: To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes…,1
03:45:46,"""I'm not ready to leave yet"" Sharon Raydor just so you know, we dont want you to leave. We want you to stay, to be with us! #MajorCrimes",0
03:45:47,Rusty and Sharon conversation 😭😭😭 #MajorCrimes,1
03:45:50,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
03:46:09,“I came in here looking for my mom. There you were.” OH. MY. GOD.  I’m shattered. Completely shattered. #MajorCrimes #DarthForever,1
03:46:12,"Sharon, Rusty won't make it without you. #MajorCrimes",1
03:46:17,"This scene, reflecting on the way it all started, with those lines - it could not be more apparent, or more heartbr… https://t.co/gRd6WX35Ry",1
03:46:22,Ooooh.  Sharon is about to make the case!  #MajorCrimes,1
03:46:23,Oh no she’s gonna kill Sharon 😦 #MajorCrimes,0
03:46:26,Bwahahaha!  I love them all. #MajorCrimes @MajorCrimesTNT,0
03:46:45,"""You'll be back as soon as you're well"" noo she won't 😭 #MajorCrimes https://t.co/O9jhfYAGuh",0
03:46:46,#SaveMajorCrimes https://t.co/boKMNyAhrb,0
03:46:49,RT @Jenlynn219: “I came in here looking for my mom. There you were.” OH. MY. GOD.  I’m shattered. Completely shattered. #MajorCrimes #Darth…,1
03:47:13,"Seriously, I can’t stop crying! This is like Battlestar Galactica all over again!! #MajorCrimes @MaryMcDonnell10",0
03:47:17,"Ok, I’m done tweeting. I think. #MajorCrimes",1
03:47:21,"💜 “Defend, yes, but compete, no.”

The complexities of Sharon’s Last Rites request are beyond words. We can’t imagi… https://t.co/jRbzGp7BtE",1
03:47:24,NO! Mrs Landon with Sharon hopes she won't stress Sharon.  #MajorCrimes,0
03:47:30,RT @SunnyShari: #SaveMajorCrimes https://t.co/boKMNyAhrb,0
03:47:41,"RT @AShippersLife: 💜 “Defend, yes, but compete, no.”

The complexities of Sharon’s Last Rites request are beyond words. We can’t imagine wh…",1
03:47:50,I swear if Sharon die imma go off #MajorCrimes,0
03:47:57,Buz told Sharon don't leave without saying goodbye.  #MajorCrimes,0
03:48:12,"RT @AShippersLife: 💜 “Defend, yes, but compete, no.”

The complexities of Sharon’s Last Rites request are beyond words. We can’t imagine wh…",1
03:48:39,#MajorCrimes He doesn't know about the $$$,1
03:48:53,"The writing is really cruel! It’s amazing, but it’s ripping my heart out, stomping on it, and then burning it. #MajorCrimes",0
03:48:54,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
03:49:07,Dis tew much #majorcrimes,0
03:49:08,My heart is beating out of my chest. #MajorCrimes,0
03:49:15,Mrs. Landon the killer. Provenza noticed something missing with the puzzles.  #MajorCrimes,1
03:49:18,He knows. Andy (@RealTonyDenison ) just knows. That’s his boo! @MaryMcDonnell10 😭 #MajorCrimes #Shandy 💜,0
03:49:36,Forgot to congratulate the amazing cast of #MajorCrimes for their 100 episode with all the #Shandy issues. Congratu… https://t.co/G94kNnBwOa,1
03:50:00,YALL WATCH THAT LADY BAG #majorcrimes,1
03:50:06,RT @pineapplecakes: YALL WATCH THAT LADY BAG #majorcrimes,1
03:50:14,RT @pineapplecakes: YALL WATCH THAT LADY BAG #majorcrimes,1
03:50:19,Lol I don't know whether to be thrilled or sad to see Lieutenant Provenza get the promotion as the next Commander t… https://t.co/MdN42a1GoA,0
03:50:33,"RT @AShippersLife: 💜 “Defend, yes, but compete, no.”

The complexities of Sharon’s Last Rites request are beyond words. We can’t imagine wh…",1
03:50:41,@MaryMcDonnell10 this episode is stressing me out! #MajorCrimes https://t.co/oNTXAR588k,0
03:51:15,Rusty told them Becky shouldn't confessing to his mom because maybe she's not available for trial. 😢😢😢  #MajorCrimes,0
03:51:18,#RT @Variety: #MajorCrimes creator reflects on the 100th episode https://t.co/moIxayaw9N,1
03:51:32,"My favorite couple, Sharon and Andy @MaryMcDonnell10 @RealTonyDenison #MajorCrimes #TNT",1
03:51:40,"RT @Juliamaxwell35: If Sharon dies, I won't watch #MajorCrimes anymore, for her dying is a slap in the face to @MaryMcDonnell10. After 9 se…",0
03:51:43,do sharon got her piece cocked underneath that desk bc SHE SHOULD #majorcrimes,0
03:51:52,RT @pineapplecakes: do sharon got her piece cocked underneath that desk bc SHE SHOULD #majorcrimes,0
03:51:54,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Knew it!!,1
03:51:58,Vecky FYI you can't fool Sharon and Provenza. #MajorCrimes,1
03:52:16,God. They are killing me. Andy is so desperate to just get her home. ❤️💔 #DarthForever #MajorCrimes,0
03:52:43,DAMNIT NOOOO! NO! #MajorCrimes Calm down Sharon! No!,1
03:52:48,🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬 #MajorCrimes,1
03:52:54,"Andy I'm with you, you should all stop this now! Get her home. Safe. Dammit!!!!!!!!! #MajorCrimes",0
03:52:56,andrea gonna fuck around and get sharon and provenza shot lmao #majorcrimes,1
03:52:56,So scared for Sharon right now. #MajorCrimes,0
03:53:06,That's the doctor calling.  #MajorCrimes  @MajorCrimesTNT,1
03:53:16,Andy just wants to get her home and to sit down and rest like she’s supposed to. I wish she’d just do that. #MajorCrimes,0
03:53:17,FUCK THIS SHOW #majorcrimes,1
03:53:24,Are they killing Sharon ?! #majorcrimes,0
03:53:32,THEY GOTCHA #MajorCrimes https://t.co/TMcoy4oF8O,0
03:53:43,Darth Raydor.... #MajorCrimes,1
03:53:45,"""You're under arrest for murder. Shut up!"" #MajorCrimes",0
03:53:50,I am SO FUCKING UPSET. #MajorCrimes,1
03:53:52,Cardiologist 📱 Sharon because her heart  #MajorCrimes,1
03:53:56,No no no😢😢😢😢😢#MajorCrimes,0
03:53:57,"#MajorCrimes has such brutal acting, writing, cheesy back ground music. No wonder it’s last season… brutal.",0
03:54:02,They are all gathered around waiting while Provenza is on the phone like...”Well? Is Mom okay?” #MajorCrimes.,1
